"ep_airdate","tweet_id","text_clean","n_questions"
"2018-05-24","999781467868815360","Is £2,000 per household the life-saving cure the NHS needs or political suicide for the party that introduces it?",4
"2018-05-31","1002305581200347136","When will Theresa May stop worrying about her relationship with the DUP and instead concern herself with the health and well-being of the women in Northern Ireland?",5
"2018-05-31","1002309044844072960","Is now the right time for a second independence referendum?",5
"2018-05-31","1002313511509381120","Women in the boardroom - are we asking the wrong question? Why are so few men at home with the children?",5
"2018-05-31","1002316002468585472","Is there a better way to tackle alcohol addiction than raising prices?",5
"2018-05-31","1002319246599294976","Should politicians who can’t answer a straight question have their interviews terminated?",5
"2018-06-07","1004842137882677253","With so few grammar schools and many applicants for these places, should we have more?",5
"2018-06-07","1004846196198969345","Has Theresa May’s government spent  too much time speaking to itself and  too little time speaking to the EU?",5
"2018-06-07","1004851246828834816","Is the planned closure of 31 House of Fraser stores just another nail in the coffin of Britain’s high streets?",5
"2018-06-07","1004854139640262659","Is it time for ‘failing Grayling’ to go and for the railways to be brought back into public ownership?",5
"2018-06-07","1004856187395956736","Is it a fair reflection of our society today that more people applied to be on Love Island than Oxbridge?",5
"2018-06-14","1007378991274217472","Who should take the final decision on the Brexit deal — Cabinet? Parliament? Or the electorate?",4
"2018-06-14","1007386872639905792","Fifteen minutes to discuss post-Brexit devolution insults our Celtic nations. Are you surprised that the SNP walked out?",4
"2018-06-14","1007389287468421120","Is Donald Trump’s unconventional style of foreign diplomacy making the world safer?",4
"2018-06-14","1007391775533797378","Is it fair that north Wales has substandard road links and second hand 30 year old trains?",4
"2018-06-21","1009918328813572096","If the so-called ‘Brexit dividend?’ does not materialise, who should bear the burden of tax for greater NHS funding?",4
"2018-06-21","1009925010637631488","Should cannabis be legalised for recreational use?",4
"2018-06-21","1009927838689038336","After recent images of children being caged, is it right we’re rolling out the red carpet for Donald Trump?",4
"2018-06-21","1009930679285702657","With the motion to ban  upskirting blocked, should the  government be doing more to  prevent sexual harassment?",4
"2018-06-28","1012452687340867584","We know the UK tolerated the US torturing prisoners — Should there be prosecutions for those who allowed it?",4
"2018-06-28","1012456398209343491","Why are we continuing to ignore environmental issues in favour of short term profiteering by building Heathrow’s third runway?",4
"2018-06-28","1012459895369682944","With ‘little time left’ and a cabinet in open warfare, are we heading towards a no deal Brexit?",4
"2018-06-28","1012464622442631175","Do you think that it was right for Gavin Williamson to demand £20 billion more for defence?",4
"2018-07-05","1014989450177400832","Are we heading for a Brexit deal that works for the country or one that works for the Conservative Party?",4
"2018-07-05","1014993417510809600","In view of the growing number of companies and now Jaguar Land Rover predicting dire consequences of a bad Brexit deal, shouldn’t the people have a final vote on the deal?",4
"2018-07-05","1014997381383942145","After 70 years the NHS is now a sacred cow — isn’t the time now for serious reform?",4
"2018-07-05","1015001816516481027","Will the introduction of Universal Credit in King’s Lynn fuel more demand of our food bank?",4
"2018-07-12","1017525585348825090","Is the government secretly trying to avoid Brexit?",4
"2018-07-12","1017532025249632257","Are we heading for a no deal Brexit?",4
"2018-07-12","1017535682066239489","Do the cabinet resignations foreshadow the downfall of Theresa May?",4
"2018-07-12","1017536966081081344","The UK & USA supposedly have a special relationship but can Donald Trump be trusted?",4
"2018-09-13","1040356445219442689","Our first question tonight Have any of the pane! heen to Salisbury and would they recommend it for a day trip?",5
"2018-09-13","1040358660533350403","Does the Tory party need to toss out Theresa May to salvage Brexit?",5
"2018-09-13","1040365536213970945","As the head of the Church of England, should the Archbishop of Canterbury be getting involved in politics?",5
"2018-09-13","1040367744003309569","Have we lost control of our prisons?",5
"2018-09-13","1040370345562308608","With Serena Williams’ outhurst was the umpire sexist or was she being hysterical?",5
"2018-09-20","1042893260878950400","Our first question tonight  Now the Chequers plan has been rejected by the EU, is it time to walk away?",4
"2018-09-20","1042900735782993920","After the complete chaos caused by rail companies this summer, why isn't the review considering renationalisation?",4
"2018-09-20","1042903729798893568","When will Theresa May tackle Islamophobia and support Baroness Warsi in holding an enquiry into Islamophobia?",4
"2018-09-20","1042906837069246465","What is the point of party conferences?",4
"2018-09-27","1045429822099517446","Our first question With Labour announcing that they are considering a second referendum, are they ignoring the will of the people?",4
"2018-09-27","1045434780714766336","Given the Chequers deal was not received well, is it time for a Brexit supporter to lead negotiations?",4
"2018-09-27","1045437456773001216","Is Jeremy Corbyn right when he said that the ‘greed is good culture’ must end?",4
"2018-09-27","1045441424081252352","Should allegations of rape or sexual assault he automatically believed hefore the alleged perpetrators guilt is established?",4
"2018-10-04","1047967129092415489","Our first question A decade on from the financial crisis, was the Prime Minister right to say the end to austerity is in sight?",3
"2018-10-04","1047972061631668225","Considering the low unemployment rate, what is the real reason for reducing immigration?",3
"2018-10-04","1047980705215594502","With the Manchester Student Union replacing clapping with waving, is this a positive step of inclusivity or an example of the snowflake generation?",3
"2018-10-11","1050503375232614401","Our first question... Why is the UK Government insisting on full implementation of Universal Credit when it has heen criticised by so many people from all parts of the political system?",5
"2018-10-11","1050506410960797696","Willa no deal Brexit boost the case for a second Scottish Independence referendum?",5
"2018-10-11","1050509676767526913","With the DUP threatening to vote against the budget, will Theresa may still be Prime Minister by Christmas?",5
"2018-10-11","1050511624841383947","Scotland's drug related death rate is the highest in the EU, what more can be done to resolve this?",5
